unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,:id,:version,:created_at,:updated_at
827516,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,403,Flushing - Clearview,2017-2019,2017-01-01T00:00:00.000,6,row-6qan.pwaz_by5g,rv-mip5~muih.d6se,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827526,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,503,Willowbrook,2017-2019,2017-01-01T00:00:00.000,11,row-cgi8_5ztw-y433,rv-4x8d.n4hj_4dc9,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827553,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,301,Washington Heights,2017-2019,2017-01-01T00:00:00.000,28,row-txu3-nakz_4jwh,rv-7uws_xuba~s4qt,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827538,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,406,Fresh Meadows,2017-2019,2017-01-01T00:00:00.000,25,row-tg5t~mf3a~c9ue,rv-aa9a.d943_adc3,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
828046,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,406,Fresh Meadows,2017-2019,2017-01-01T00:00:00.000,11,row-qnnh.nsec_erw4,rv-x7fc.jiwa-m6sp,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
828096,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,408,Jamaica,2017-2019,2017-01-01T00:00:00.000,3,row-s49u~ahyj~rxws,rv-h4zj_ag2a_m4ij,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827566,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,106,High Bridge - Morrisania,2017-2019,2017-01-01T00:00:00.000,37,row-hey5-qdwb.p2i3,rv-xgna-4qip~emy7,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827403,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2017-2019,2017-01-01T00:00:00.000,12,row-8sys~ffvq_34pu,rv-jujr~c7iq~hwq6,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827545,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2017-2019,2017-01-01T00:00:00.000,42,row-pdtg.csfs-f77f,rv-crtj~fszc.ukkp,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827855,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,406,Fresh Meadows,2017-2019,2017-01-01T00:00:00.000,57,row-dmj5.wbcd_57ku,rv-rvd9-fsbu~c96e,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827883,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2017-2019,2017-01-01T00:00:00.000,52,row-5cp4.ekqb_ya6h,rv-7jv5-jdsk-vue2,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827904,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,407,Southwest Queens,2017-2019,2017-01-01T00:00:00.000,25,row-ftfq.8djm~anvp,rv-mbkx.r4kg.eemr,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
547501,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Annual Average 2017,2017-01-01T00:00:00.000,7.52,row-xruu-mk99~5ss8,rv-eg69~ekwk~jn2x,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
547618,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Annual Average 2017,2017-01-01T00:00:00.000,8.33,row-kaii.8mm8.kjtj,rv-jy6r~hi9y-ikrn,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
828069,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2017-2019,2017-01-01T00:00:00.000,2,row-2cnd-6uk8~g839,rv-s5b2~bjek-gim2,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
549917,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Annual Average 2017,2017-01-01T00:00:00.000,18.83,row-mas2-ygpp-4hit,rv-xjsb_x65w~zjaa,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
549821,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Annual Average 2017,2017-01-01T00:00:00.000,22.41,row-vv9i~3usm-8jce,rv-8aw9~qhfp.xrf6,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
549833,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2017,2017-01-01T00:00:00.000,30.31,row-s6wg_h46a~f6ni,rv-ufk3_q2zk_zj8h,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827404,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2017-2019,2017-01-01T00:00:00.000,18,row-z8iw~gbqe-nct5,rv-dgfw.vz8i_md49,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827551,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,303,East Harlem,2017-2019,2017-01-01T00:00:00.000,45,row-mfsh-suhk_yznb,rv-ke2j~kidj-bi2x,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
547597,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1,New York City,Annual Average 2017,2017-01-01T00:00:00.000,7.38,row-mr4j.qe7h.g2bh,rv-9ifx~qgrd.w87t,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
549797,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Annual Average 2017,2017-01-01T00:00:00.000,18.81,row-hvx4-c3hs.k5ej,rv-r3ve~5bis~2jh9,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
550109,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),Annual Average 2017,2017-01-01T00:00:00.000,19.3,row-xz85-bksr.dqkq,rv-gi7d.67nr-m87s,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
828048,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408,Jamaica,2017-2019,2017-01-01T00:00:00.000,14,row-khpd.2x93_jhiz,rv-dek7~44zj-3ez2,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
550040,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Annual Average 2017,2017-01-01T00:00:00.000,21.96,row-czv9~jdmw~4iwe,rv-afyf-i7v2.8krp,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
547561,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Annual Average 2017,2017-01-01T00:00:00.000,7.32,row-ums6_3vm9-4vw6,rv-spcy_xvnk-ivvs,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
550046,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Annual Average 2017,2017-01-01T00:00:00.000,20.3,row-7cu8.ug9h-ja4m,rv-8krf.u3kp.uy2t,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827574,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Borough,3,Manhattan,2017-2019,2017-01-01T00:00:00.000,33,row-8eqb-nm6t_aibe,rv-9wdt_tps4-4c7a,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
547696,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2017,2017-01-01T00:00:00.000,7.38,row-i8nx-v3fy_cf8h,rv-26cy~9aci_9rq3,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827619,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,410,Rockaways,2017-2019,2017-01-01T00:00:00.000,10,row-sxg6.cwjh-wdzw,rv-vs3a.pyiw~6nwh,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827559,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,206,Borough Park,2017-2019,2017-01-01T00:00:00.000,36,row-92zc-3abz-xyax,rv-wibk.uji4~94nr,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827386,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,504,South Beach - Tottenville,2017-2019,2017-01-01T00:00:00.000,7,row-skg5~y4vn.a9cz,rv-mski.5k79~bijd,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
550022,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2017,2017-01-01T00:00:00.000,22.33,row-sh4v-aifq-a6j4,rv-nruv_uftw-gpax,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
550058,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2017,2017-01-01T00:00:00.000,19.04,row-2zvh_8gxy_hdu6,rv-fa4m_zh6r~nct9,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
550094,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311,Bensonhurst (CD11),Annual Average 2017,2017-01-01T00:00:00.000,18.15,row-6v7f~pjmt~jj35,rv-bzt7_bmf9-8brf,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827537,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,407,Southwest Queens,2017-2019,2017-01-01T00:00:00.000,26,row-gn2y.xjx5.5mun,rv-n9sr.h4af-ik8e,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
549803,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Annual Average 2017,2017-01-01T00:00:00.000,15.64,row-wudv.4cwz-h4ah,rv-hexd-qmhk-xcb3,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
550145,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2017,2017-01-01T00:00:00.000,17.42,row-5qjp_nwws-yffi,rv-fz2c~wa6p.5k72,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827874,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,105,Crotona -Tremont,2017-2019,2017-01-01T00:00:00.000,95,row-qng9_e62a-3j84,rv-m3jj.paek~8ivf,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827892,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,305,Upper East Side,2017-2019,2017-01-01T00:00:00.000,8,row-cuwt~j9v2~gqvb,rv-u68z.vrqf.smc2,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827872,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2017-2019,2017-01-01T00:00:00.000,71,row-e4hn-5829-t2ad,rv-wsnj.cpsq.zmgf,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827389,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,501,Port Richmond,2017-2019,2017-01-01T00:00:00.000,44,row-aqaz-vndr.4bcw,rv-ivak.d5qn.3p4u,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
828086,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2017-2019,2017-01-01T00:00:00.000,0,row-vrza.x43w.52y2,rv-9uc9_yf5c-udnj,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
550055,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Annual Average 2017,2017-01-01T00:00:00.000,18.07,row-2n57~vreq_a9u7,rv-ivze_yw2h~ymgv,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
549776,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Annual Average 2017,2017-01-01T00:00:00.000,21.66,row-yap5_ttng~zp3i,rv-cfwy.59nx~nwwf,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
549809,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2017,2017-01-01T00:00:00.000,16.08,row-wiim-hg2u.2wke,rv-7y6m.fm9y.8tkv,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827541,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,403,Flushing - Clearview,2017-2019,2017-01-01T00:00:00.000,30,row-etm7-5ipx-5tvj,rv-9qgb.vfbx_7pc6,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827531,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,503,Willowbrook,2017-2019,2017-01-01T00:00:00.000,42,row-bfi2_9mj5~qzrn,rv-d25e_arfb_tsuv,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
549980,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Annual Average 2017,2017-01-01T00:00:00.000,15.45,row-c7fh_vx9n_irie,rv-3ngi_nr5d.spig,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827560,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,205,Sunset Park,2017-2019,2017-01-01T00:00:00.000,27,row-w9fs.yruf_tpqp,rv-q3mv.cd29.tcbp,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827562,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2017-2019,2017-01-01T00:00:00.000,37,row-wkqx-5jz7.c2e8,rv-4bdn.yci2-vwiu,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827539,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2017-2019,2017-01-01T00:00:00.000,28,row-u549_hbwk.9dn5,rv-874n.czca_w3r9,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827495,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2017-2019,2017-01-01T00:00:00.000,13,row-j84w_fu4u.mihq,rv-i2mb-ikkd~2au4,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
828153,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,2,Brooklyn,2017-2019,2017-01-01T00:00:00.000,5,row-kckx~59vs-ca3p,rv-ui4i_gg4q.tguc,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827506,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,303,East Harlem,2017-2019,2017-01-01T00:00:00.000,14,row-b2x5-52mm~tst5,rv-ez2q_4tia-are3,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827451,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307,Gramercy Park - Murray Hill,2017-2019,2017-01-01T00:00:00.000,35,row-2dui.9eyf.phqb,rv-jqzj~rr3u-cktn,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
827588,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2017-2019,2017-01-01T00:00:00.000,15,row-w8q6~pq3s_fihx,rv-jx6w-jjgp.assh,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
549861,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Winter 2016-17,2016-12-01T00:00:00.000,24.91,row-mqp9-bmbn-6hmn,rv-48ht.3fmp_pkgc,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
547388,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2016-17,2016-12-01T00:00:00.000,8.78,row-xkmq.n6ty_9hr7,rv-svy2.2d6u-gria,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
547544,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Winter 2016-17,2016-12-01T00:00:00.000,8.28,row-6trj~d9sa_x25q,rv-q5fx.hgbk~tyfg,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
549852,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Winter 2016-17,2016-12-01T00:00:00.000,25.52,row-w5fc~2i95_2mjy,rv-k9s9.5acx~kf8u,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
547760,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412,Jamaica and Hollis (CD12),Winter 2016-17,2016-12-01T00:00:00.000,7.95,row-v8um-cgav~sn4a,rv-hdu9.3wib.qe3a,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
547754,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2016-17,2016-12-01T00:00:00.000,7.57,row-bzic_jiu4_hjwr,rv-xd5k~r9kn_92kb,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
547730,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Winter 2016-17,2016-12-01T00:00:00.000,9.36,row-mi86.vrij-56j2,rv-nsxj.bkui-6d89,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
547583,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,Winter 2016-17,2016-12-01T00:00:00.000,8.81,row-6eqn.qbxz-awh7,rv-izxy-6ci8_86q4,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
547676,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2016-17,2016-12-01T00:00:00.000,8.45,row-yzc6~a7mm.96uc,rv-yydv_dhvd.59p6,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
550161,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Winter 2016-17,2016-12-01T00:00:00.000,21.17,row-v8s9_v3y5~3v64,rv-njte.mtgz_icu5,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
550107,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Winter 2016-17,2016-12-01T00:00:00.000,23.61,row-3bub_rv3g-ys5n,rv-3nzu~new7.4pec,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
547736,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Winter 2016-17,2016-12-01T00:00:00.000,8.15,row-f3cu.hvjf-b4mp,rv-scyk-dmeg_8kae,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
547406,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Winter 2016-17,2016-12-01T00:00:00.000,7.62,row-bu2f_44mf-6u8b,rv-v3qy_jgqz.r2t4,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
549921,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Winter 2016-17,2016-12-01T00:00:00.000,22.76,row-6abu~9tda_t8i9,rv-rpir~h4cg_ht5z,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
547613,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Winter 2016-17,2016-12-01T00:00:00.000,11.05,row-pacv-nrp7~ueik,rv-cjfd-vgtq~aabp,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
550116,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Winter 2016-17,2016-12-01T00:00:00.000,22.83,row-udwr.ictz.z8tq,rv-9574~uq86-4tur,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
549756,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Winter 2016-17,2016-12-01T00:00:00.000,24.83,row-tw3w_n6hi-3dci,rv-c44r_jvng~k9nt,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
550083,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Winter 2016-17,2016-12-01T00:00:00.000,24.43,row-x965.4683.pyzc,rv-f64s-e254-x7gq,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
549834,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2016-17,2016-12-01T00:00:00.000,34.66,row-sh7k_88eg.nd9c,rv-8np3~z8jr-scqn,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
550125,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Winter 2016-17,2016-12-01T00:00:00.000,26.95,row-6ye6~66zx~d7r3,rv-sjpc_u5mu_pwsq,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
547412,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Winter 2016-17,2016-12-01T00:00:00.000,7.61,row-iq3u~vcs3~cjju,rv-cp9k-8ib6.9d95,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
549918,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Winter 2016-17,2016-12-01T00:00:00.000,25.18,row-4dxt_qj2e~bvu8,rv-su97.g8v7~vywy,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
549891,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Winter 2016-17,2016-12-01T00:00:00.000,26.39,row-4s3w_n7uy~w9yz,rv-isbd-a6z2.arb2,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
550044,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Winter 2016-17,2016-12-01T00:00:00.000,27.51,row-t9sz_sx5w_fmi7,rv-7yne_566w-by48,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
547598,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1,New York City,Winter 2016-17,2016-12-01T00:00:00.000,7.89,row-7fvt-daxc-wfuw,rv-xkam-9smn.8c9p,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
549750,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Winter 2016-17,2016-12-01T00:00:00.000,24.74,row-thp4-ngtt_ukg6,rv-iyvv-qp6z-rnze,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
549900,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2016-17,2016-12-01T00:00:00.000,26.74,row-qzrj-xtnv~5xmi,rv-gkcg~zbgm-u9dk,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
547448,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Winter 2016-17,2016-12-01T00:00:00.000,8.68,row-nduz-emfb-hut9,rv-kbqu_ew8r.gmer,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
550005,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Winter 2016-17,2016-12-01T00:00:00.000,36.31,row-5u35.nuwt~i5jm,rv-r3qw~wnqd~2gx6,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
549948,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Winter 2016-17,2016-12-01T00:00:00.000,26.77,row-cuz5_swdp.ix8d,rv-dw9t-99aj~yrse,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
549777,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Winter 2016-17,2016-12-01T00:00:00.000,27.97,row-akin.yvex~4xkm,rv-49u6_evb2~b9sb,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
550089,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2016-17,2016-12-01T00:00:00.000,26.02,row-bi2k~4fec_4tvf,rv-gwn4_f328.swc7,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
547733,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403,Jackson Heights (CD3),Winter 2016-17,2016-12-01T00:00:00.000,7.79,row-m47p~25x9.v9us,rv-b993_mwgk_hyz2,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
549810,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Winter 2016-17,2016-12-01T00:00:00.000,23.25,row-b8qk_6kat~nmw8,rv-h4rh.hz88.nwue,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
549972,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2016-17,2016-12-01T00:00:00.000,31.99,row-2mtx.xdry.ggm7,rv-jsmw.3n9a.kz6s,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
549969,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Winter 2016-17,2016-12-01T00:00:00.000,32.3,row-czjj-gu9t-gbzh,rv-g2xc-brwf.3ptb,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
549897,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2016-17,2016-12-01T00:00:00.000,25.91,row-v4va_cfj2_mwt9,rv-p29q_p8mf-spvr,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
547661,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Winter 2016-17,2016-12-01T00:00:00.000,8.23,row-jhw4-ykpi-682x,rv-95ik~typ2-7k2y,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
550134,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Winter 2016-17,2016-12-01T00:00:00.000,25.77,row-wqgp_8x3m~p4dt,rv-mey2_s3b3.8vfi,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
